NDB_No,protein,fat,carbon
~23119~,0.7590532544378699,0.24094674556213017,0.0
~23120~,0.749941792782305,0.250058207217695,0.0
~23121~,0.7733009708737864,0.22669902912621356,0.0
~23122~,0.8152006172839507,0.1847993827160494,0.0
~23123~,0.8035646568069776,0.19643534319302236,0.0
~23124~,0.8336633663366337,0.16633663366336635,0.0
~23125~,0.5301706200582605,0.46982937994173946,0.0
~23126~,0.5122693165686474,0.4877306834313527,0.0
~23127~,0.5587789564840875,0.4412210435159125,0.0
~23128~,0.48813180675788886,0.5118681932421111,0.0
~23129~,0.47503448275862065,0.5249655172413793,0.0
~23130~,0.5083926031294452,0.4916073968705547,0.0
~23131~,0.776720901126408,0.22327909887359199,0.0
~23132~,0.7697859631657541,0.2302140368342459,0.0
~23133~,0.7875726193483202,0.2124273806516797,0.0
~23134~,0.5740049751243781,0.4259950248756219,0.0
~23135~,0.5574712643678161,0.44252873563218387,0.0
~23136~,0.5993684210526316,0.40063157894736845,0.0
~23137~,0.5698407930309402,0.4301592069690598,0.0
~23138~,0.5572947430596574,0.44270525694034263,0.0
~23139~,0.5889608387295714,0.4110391612704286,0.0
~23140~,0.5598386373823397,0.4401613626176602,0.0
~23141~,0.5507726269315674,0.44922737306843274,0.0
~23142~,0.5740825688073394,0.42591743119266057,0.0
~23143~,0.5356432831581937,0.46435671684180635,0.0
~23144~,0.5281433772052646,0.4718566227947354,0.0
~23145~,0.5473012188044108,0.4526987811955891,0.0
~23146~,0.6653581943081451,0.33464180569185475,0.0
~23147~,0.6874364191251272,0.3125635808748728,0.0
~23148~,0.6951871657754011,0.3048128342245989,0.0
~23149~,0.7736252002135611,0.22637479978643887,0.0
~23150~,0.7012557832121613,0.29874421678783875,0.0
~23151~,0.6773462783171521,0.32265372168284795,0.0
~23152~,0.7391601229088426,0.2608398770911574,0.0
~23153~,0.7446664409075516,0.25533355909244837,0.0
~23154~,0.7228351721832164,0.27716482781678364,0.0
~23155~,0.7786602209944752,0.22133977900552487,0.0
~23156~,0.6879236756213909,0.3120763243786091,0.0
~23157~,0.6679021497405486,0.33209785025945143,0.0
